URL,Version,Status,OIDs,Name,Title,Description,Uses,Used,Sources
http://hl7.org/fhir/ValueSet/days-of-week,4.0.1,active,"2.16.840.1.113883.4.642.3.512",DaysOfWeek,DaysOfWeek,"The days of the week.","StructureDefinition/mii-pr-onko-systemische-therapie-medikation,StructureDefinition/mii-pr-onko-therapieempfehlung-medikation","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/device-action,4.0.1,draft,"2.16.840.1.113883.4.642.3.425",ProcedureDeviceActionCodes,Procedure Device Action Codes,"Example codes indicating the change that happened to the device during the procedure.  Note that these are in no way complete and might not even be appropriate for some uses.","StructureDefinition/mii-pr-onko-operation,StructureDefinition/mii-pr-onko-strahlentherapie-bestrahlung-nuklearmedizin,StructureDefinition/mii-pr-onko-mamma-operation,StructureDefinition/mii-pr-onko-prostata-operation,StructureDefinition/mii-pr-onko-krk-stoma-markierung,StructureDefinition/mii-pr-onko-mamma-praeoperative-markierung,StructureDefinition/mii-pr-onko-mamma-sozialdienst,StructureDefinition/mii-pr-onko-systemische-therapie,StructureDefinition/mii-pr-onko-strahlentherapie,StructureDefinition/mii-pr-onko-melanom-exzision,StructureDefinition/mii-pr-onko-krk-operation,StructureDefinition/mii-pr-onko-strahlentherapie-bestrahlung-strahlentherapie","SCT"
http://hl7.org/fhir/ValueSet/device-kind,4.0.1,draft,"2.16.840.1.113883.4.642.3.208",FHIRDeviceTypes,FHIR Device Types,"Codes used to identify medical devices. Includes concepts from SNOMED CT (http://www.snomed.org/) where concept is-a 49062001 (Device)  and is provided as a suggestive example.","StructureDefinition/mii-pr-onko-operation,StructureDefinition/mii-pr-onko-strahlentherapie-bestrahlung-nuklearmedizin,StructureDefinition/mii-pr-onko-mamma-operation,StructureDefinition/mii-pr-onko-prostata-operation,StructureDefinition/mii-pr-onko-krk-stoma-markierung,StructureDefinition/mii-pr-onko-mamma-praeoperative-markierung,StructureDefinition/mii-pr-onko-mamma-sozialdienst,StructureDefinition/mii-pr-onko-strahlentherapie,StructureDefinition/mii-pr-onko-melanom-exzision,StructureDefinition/mii-pr-onko-krk-operation,StructureDefinition/mii-pr-onko-strahlentherapie-bestrahlung-strahlentherapie","SCT"
http://hl7.org/fhir/ValueSet/diagnostic-report-status,4.0.1,draft,"2.16.840.1.113883.4.642.3.235",DiagnosticReportStatus,DiagnosticReportStatus,"The status of the diagnostic report.","StructureDefinition/mii-pr-onko-befund","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/diagnostic-service-sections,4.0.1,draft,"2.16.840.1.113883.4.642.3.234",DiagnosticServiceSectionCodes,Diagnostic Service Section Codes,"This value set includes all the codes in HL7 V2 table 0074.","StructureDefinition/mii-pr-onko-befund","THO (V2)"
http://hl7.org/fhir/ValueSet/dose-rate-type,4.0.1,draft,"2.16.840.1.113883.4.642.3.981",DoseAndRateType,DoseAndRateType,"The kind of dose or rate specified.","StructureDefinition/mii-pr-onko-systemische-therapie-medikation,StructureDefinition/mii-pr-onko-therapieempfehlung-medikation","THO"
http://hl7.org/fhir/ValueSet/event-status,4.0.1,draft,"2.16.840.1.113883.4.642.3.109",EventStatus,EventStatus,"Codes identifying the lifecycle stage of an event.","StructureDefinition/mii-pr-onko-operation,StructureDefinition/mii-pr-onko-strahlentherapie-bestrahlung-nuklearmedizin,StructureDefinition/mii-pr-onko-mamma-operation,StructureDefinition/mii-pr-onko-prostata-operation,StructureDefinition/mii-pr-onko-krk-stoma-markierung,StructureDefinition/mii-pr-onko-mamma-praeoperative-markierung,StructureDefinition/mii-pr-onko-mamma-sozialdienst,StructureDefinition/mii-pr-onko-systemische-therapie,StructureDefinition/mii-pr-onko-strahlentherapie,StructureDefinition/mii-pr-onko-melanom-exzision,StructureDefinition/mii-pr-onko-krk-operation,StructureDefinition/mii-pr-onko-strahlentherapie-bestrahlung-strahlentherapie","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/event-timing,4.0.1,active,"2.16.840.1.113883.4.642.3.75",EventTiming,EventTiming,"Real world event relating to the schedule.","StructureDefinition/mii-pr-onko-systemische-therapie-medikation,StructureDefinition/mii-pr-onko-therapieempfehlung-medikation","THO (V3),hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/identifier-type,4.0.1,active,"2.16.840.1.113883.4.642.3.45",Identifier Type Codes,IdentifierType,"A coded type for an identifier that can be used to determine which identifier to use for a specific purpose.","StructureDefinition/mii-pr-onko-krk-specimen,StructureDefinition/mii-pr-onko-specimen,StructureDefinition/mii-pr-onko-diagnose-primaertumor","THO (V2)"
http://hl7.org/fhir/ValueSet/identifier-use,4.0.1,active,"2.16.840.1.113883.4.642.3.57",IdentifierUse,IdentifierUse,"Identifies the purpose for this identifier, if known .","StructureDefinition/mii-pr-onko-krk-specimen,StructureDefinition/mii-pr-onko-specimen,StructureDefinition/mii-pr-onko-diagnose-primaertumor","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/languages,4.0.1,draft,"2.16.840.1.113883.4.642.3.20",CommonLanguages,Common Languages,"This value set includes common codes from BCP-47 (http://tools.ietf.org/html/bcp47)","StructureDefinition/mii-pr-onko-melanom-ulzeration,StructureDefinition/mii-pr-onko-prostate-psa,StructureDefinition/mii-pr-onko-mamma-operation,StructureDefinition/mii-pr-onko-allgemeiner-leistungszustand-ecog,StructureDefinition/mii-pr-onko-prostata-operation,StructureDefinition/mii-pr-onko-prostate-gleason-grade-group,StructureDefinition/mii-pr-onko-specimen,StructureDefinition/mii-pr-onko-anzahl-befallene-lymphknoten,StructureDefinition/mii-pr-onko-melanom-breslow-tiefe,StructureDefinition/mii-pr-onko-systemische-therapie,StructureDefinition/mii-pr-onko-tnm-a-symbol,StructureDefinition/mii-pr-onko-anzahl-befallene-sentinel-lymphknoten,StructureDefinition/mii-pr-onko-operation,StructureDefinition/mii-pr-onko-strahlentherapie-bestrahlung-nuklearmedizin,StructureDefinition/mii-pr-onko-tnm-m-kategorie,StructureDefinition/mii-pr-onko-mamma-rezeptorstatus-progesteron,StructureDefinition/mii-pr-onko-krk-stoma-markierung,StructureDefinition/mii-pr-onko-mamma-praeoperative-markierung,StructureDefinition/mii-pr-onko-mamma-sozialdienst,StructureDefinition/mii-pr-onko-krk-abstand-aboral,StructureDefinition/mii-pr-onko-systemische-therapie-medikation,StructureDefinition/mii-pr-onko-krk-abstand-circumferelle-resektionsebene,StructureDefinition/mii-pr-onko-tnm-pn-kategorie,StructureDefinition/mii-pr-onko-krk-abstand-anokutan,StructureDefinition/mii-pr-onko-tumorkonferenz,StructureDefinition/mii-pr-onko-asa-klassifikation,StructureDefinition/mii-pr-onko-krk-anastomoseninsuffizienz,StructureDefinition/mii-pr-onko-tnm-t-kategorie,StructureDefinition/mii-pr-onko-melanom-ldh,StructureDefinition/mii-pr-onko-tnm-n-kategorie,StructureDefinition/mii-pr-onko-krk-mrt-mesorektale-faszie,StructureDefinition/mii-pr-onko-prostate-clavien-dindo,StructureDefinition/mii-pr-onko-tod,StructureDefinition/mii-pr-onko-mamma-menopause-status,StructureDefinition/mii-pr-onko-krk-specimen,StructureDefinition/mii-pr-onko-studienteilnahme,StructureDefinition/mii-pr-onko-krk-operation,StructureDefinition/mii-pr-onko-diagnose-primaertumor,StructureDefinition/mii-pr-onko-therapieempfehlung-medikation,StructureDefinition/mii-pr-onko-mamma-her2neu-status,StructureDefinition/mii-pr-onko-genetische-variante,StructureDefinition/mii-pr-onko-therapieempfehlung-operation,StructureDefinition/mii-pr-onko-verlauf,StructureDefinition/mii-pr-onko-tnm-y-symbol,StructureDefinition/mii-pr-onko-fernmetastasen,StructureDefinition/mii-pr-onko-tnm-s-kategorie,StructureDefinition/mii-pr-onko-therapieempfehlung-kombinationstherapie,StructureDefinition/mii-pr-onko-tnm-klassifikation,StructureDefinition/mii-pr-onko-prostate-ca-befall-stanze,StructureDefinition/mii-pr-onko-weitere-klassifikationen,StructureDefinition/mii-pr-onko-prostate-gleason-patterns,StructureDefinition/mii-pr-onko-nebenwirkung-adverse-event,StructureDefinition/mii-pr-onko-tnm-r-symbol,StructureDefinition/mii-pr-onko-liste-evidenz-erstdiagnose,StructureDefinition/mii-pr-onko-anzahl-untersuchte-lymphknoten,StructureDefinition/mii-pr-onko-strahlentherapie-bestrahlung-strahlentherapie,StructureDefinition/mii-pr-onko-melanom-sicherheitsabstand,StructureDefinition/mii-pr-onko-tnm-m-symbol,StructureDefinition/mii-pr-onko-allgemeiner-leistungszustand-karnofsky,StructureDefinition/mii-pr-onko-strahlentherapie,StructureDefinition/mii-pr-onko-befund,StructureDefinition/mii-pr-onko-prostate-gleason-score-gesamt,StructureDefinition/mii-pr-onko-fruehere-tumorerkrankung,StructureDefinition/mii-pr-onko-tnm-klassifikation-synthetisiert,StructureDefinition/mii-pr-onko-grading,StructureDefinition/mii-pr-onko-histologie-icdo3,StructureDefinition/mii-pr-onko-tumorgroesse,StructureDefinition/mii-pr-onko-residualstatus,StructureDefinition/mii-pr-onko-mamma-rezeptorstatus-estrogen,StructureDefinition/mii-pr-onko-tnm-l-kategorie,StructureDefinition/mii-pr-onko-prostate-anzahl-positive-stanzen,StructureDefinition/mii-pr-onko-prostate-anzahl-stanzen,StructureDefinition/mii-pr-onko-melanom-exzision,StructureDefinition/mii-pr-onko-anzahl-untersuchte-sentinel-lymphknoten,StructureDefinition/mii-pr-onko-tnm-v-kategorie","hl7.fhir.uv.xver-r5.r4"
http://hl7.org/fhir/ValueSet/list-empty-reason,4.0.1,draft,"2.16.840.1.113883.4.642.3.322",ListEmptyReasons,List Empty Reasons,"General reasons for a list to be empty. Reasons are either related to a summary list (i.e. problem or medication list) or to a workflow related list (i.e. consultation list).","StructureDefinition/mii-pr-onko-liste-evidenz-erstdiagnose","THO"
http://hl7.org/fhir/ValueSet/list-example-codes,4.0.1,draft,"2.16.840.1.113883.4.642.3.316",ExampleUseCodesForList,Example Use Codes for List,"Example use codes for the List resource - typical kinds of use.","StructureDefinition/mii-pr-onko-liste-evidenz-erstdiagnose","THO"
http://hl7.org/fhir/ValueSet/list-item-flag,4.0.1,draft,"2.16.840.1.113883.4.642.3.320",PatientMedicineChangeTypes,Patient Medicine Change Types,"Example Item Flags for the List Resource. In this case, these are the kind of flags that would be used on a medication list at the end of a consultation.","StructureDefinition/mii-pr-onko-liste-evidenz-erstdiagnose","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/list-mode,4.0.1,draft,"2.16.840.1.113883.4.642.3.318",ListMode,ListMode,"The processing mode that applies to this list.","StructureDefinition/mii-pr-onko-liste-evidenz-erstdiagnose","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/list-order,4.0.1,draft,"2.16.840.1.113883.4.642.3.324",ListOrderCodes,List Order Codes,"Base values for the order of the items in a list resource.","StructureDefinition/mii-pr-onko-liste-evidenz-erstdiagnose","THO"
http://hl7.org/fhir/ValueSet/list-status,4.0.1,draft,"2.16.840.1.113883.4.642.3.326",ListStatus,ListStatus,"The current state of the list.","StructureDefinition/mii-pr-onko-liste-evidenz-erstdiagnose","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/manifestation-or-symptom,4.0.1,draft,"2.16.840.1.113883.4.642.3.169",ManifestationAndSymptomCodes,Manifestation and Symptom Codes,"Example value set for Manifestation and Symptom codes.","StructureDefinition/mii-pr-onko-fruehere-tumorerkrankung,StructureDefinition/mii-pr-onko-diagnose-primaertumor","SCT"
http://hl7.org/fhir/ValueSet/medication-as-needed-reason,4.0.1,draft,"2.16.840.1.113883.4.642.3.96",SNOMEDCTMedicationAsNeededReasonCodes,SNOMED CT Medication As Needed Reason Codes,"This value set includes all clinical findings from SNOMED CT - provided as an exemplar value set.","StructureDefinition/mii-pr-onko-therapieempfehlung-operation,StructureDefinition/mii-pr-onko-systemische-therapie-medikation,StructureDefinition/mii-pr-onko-therapieempfehlung-medikation","SCT"
http://hl7.org/fhir/ValueSet/medication-codes,4.0.1,draft,"2.16.840.1.113883.4.642.3.375",SNOMEDCTMedicationCodes,SNOMED CT Medication Codes,"This value set includes all drug or medicament substance codes and all pharmaceutical/biologic products from SNOMED CT - provided as an exemplar value set.","StructureDefinition/mii-pr-onko-tumorkonferenz,StructureDefinition/mii-pr-onko-systemische-therapie-medikation,StructureDefinition/mii-pr-onko-therapieempfehlung-medikation","SCT"
http://hl7.org/fhir/ValueSet/medication-statement-category,4.0.1,draft,"2.16.840.1.113883.4.642.3.370",Medication usage category codes,Medication usage category codes,"Medication Status Codes","StructureDefinition/mii-pr-onko-systemische-therapie-medikation","THO"
http://hl7.org/fhir/ValueSet/medication-statement-status,4.0.1,draft,"2.16.840.1.113883.4.642.3.367",Medication Status Codes,Medication  status  codes,"Medication Status Codes","StructureDefinition/mii-pr-onko-systemische-therapie-medikation","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/medicationrequest-category,4.0.1,draft,"2.16.840.1.113883.4.642.3.1322",medicationRequest Category Codes,Medication request  category  codes,"MedicationRequest Category Codes","StructureDefinition/mii-pr-onko-therapieempfehlung-medikation","THO"
http://hl7.org/fhir/ValueSet/medicationrequest-course-of-therapy,4.0.1,draft,"2.16.840.1.113883.4.642.3.1326",medicationRequest Course of Therapy Codes,Medication request  course of  therapy  codes,"MedicationRequest Course of Therapy Codes","StructureDefinition/mii-pr-onko-therapieempfehlung-medikation","THO"
http://hl7.org/fhir/ValueSet/medicationrequest-intent,4.0.1,draft,"2.16.840.1.113883.4.642.3.1321",medicationRequest Intent,Medication request  intent,"MedicationRequest Intent Codes","StructureDefinition/mii-pr-onko-therapieempfehlung-medikation","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/medicationrequest-status,4.0.1,draft,"2.16.840.1.113883.4.642.3.1320",medicationrequest Status,Medicationrequest  status,"MedicationRequest Status Codes","StructureDefinition/mii-pr-onko-therapieempfehlung-medikation","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/medicationrequest-status-reason,4.0.1,draft,"2.16.840.1.113883.4.642.3.1324",medicationRequest Status Reason Codes,Medication request  status  reason  codes,"MedicationRequest Status Reason Codes","StructureDefinition/mii-pr-onko-therapieempfehlung-medikation","THO"
http://hl7.org/fhir/ValueSet/observation-category,4.0.1,draft,"2.16.840.1.113883.4.642.3.403",ObservationCategoryCodes,Observation Category Codes,"Observation Category codes.","StructureDefinition/mii-pr-onko-melanom-ulzeration,StructureDefinition/mii-pr-onko-prostate-psa,StructureDefinition/mii-pr-onko-allgemeiner-leistungszustand-ecog,StructureDefinition/mii-pr-onko-prostate-gleason-grade-group,StructureDefinition/mii-pr-onko-anzahl-befallene-lymphknoten,StructureDefinition/mii-pr-onko-melanom-breslow-tiefe,StructureDefinition/mii-pr-onko-tnm-a-symbol,StructureDefinition/mii-pr-onko-anzahl-befallene-sentinel-lymphknoten,StructureDefinition/mii-pr-onko-tnm-m-kategorie,StructureDefinition/mii-pr-onko-mamma-rezeptorstatus-progesteron,StructureDefinition/mii-pr-onko-krk-abstand-aboral,StructureDefinition/mii-pr-onko-krk-abstand-circumferelle-resektionsebene,StructureDefinition/mii-pr-onko-tnm-pn-kategorie,StructureDefinition/mii-pr-onko-krk-abstand-anokutan,StructureDefinition/mii-pr-onko-asa-klassifikation,StructureDefinition/mii-pr-onko-krk-anastomoseninsuffizienz,StructureDefinition/mii-pr-onko-tnm-t-kategorie,StructureDefinition/mii-pr-onko-melanom-ldh,StructureDefinition/mii-pr-onko-tnm-n-kategorie,StructureDefinition/mii-pr-onko-krk-mrt-mesorektale-faszie,StructureDefinition/mii-pr-onko-prostate-clavien-dindo,StructureDefinition/mii-pr-onko-tod,StructureDefinition/mii-pr-onko-mamma-menopause-status,StructureDefinition/mii-pr-onko-studienteilnahme,StructureDefinition/mii-pr-onko-mamma-her2neu-status,StructureDefinition/mii-pr-onko-genetische-variante,StructureDefinition/mii-pr-onko-verlauf,StructureDefinition/mii-pr-onko-tnm-y-symbol,StructureDefinition/mii-pr-onko-fernmetastasen,StructureDefinition/mii-pr-onko-tnm-s-kategorie,StructureDefinition/mii-pr-onko-tnm-klassifikation,StructureDefinition/mii-pr-onko-prostate-ca-befall-stanze,StructureDefinition/mii-pr-onko-weitere-klassifikationen,StructureDefinition/mii-pr-onko-prostate-gleason-patterns,StructureDefinition/mii-pr-onko-tnm-r-symbol,StructureDefinition/mii-pr-onko-anzahl-untersuchte-lymphknoten,StructureDefinition/mii-pr-onko-melanom-sicherheitsabstand,StructureDefinition/mii-pr-onko-tnm-m-symbol,StructureDefinition/mii-pr-onko-allgemeiner-leistungszustand-karnofsky,StructureDefinition/mii-pr-onko-prostate-gleason-score-gesamt,StructureDefinition/mii-pr-onko-tnm-klassifikation-synthetisiert,StructureDefinition/mii-pr-onko-grading,StructureDefinition/mii-pr-onko-histologie-icdo3,StructureDefinition/mii-pr-onko-tumorgroesse,StructureDefinition/mii-pr-onko-residualstatus,StructureDefinition/mii-pr-onko-mamma-rezeptorstatus-estrogen,StructureDefinition/mii-pr-onko-tnm-l-kategorie,StructureDefinition/mii-pr-onko-prostate-anzahl-positive-stanzen,StructureDefinition/mii-pr-onko-prostate-anzahl-stanzen,StructureDefinition/mii-pr-onko-anzahl-untersuchte-sentinel-lymphknoten,StructureDefinition/mii-pr-onko-tnm-v-kategorie","THO"
http://hl7.org/fhir/ValueSet/observation-codes,4.0.1,draft,"2.16.840.1.113883.4.642.3.396",LOINCCodes,LOINC Codes,"This value set includes all LOINC codes","StructureDefinition/mii-pr-onko-melanom-ulzeration,StructureDefinition/mii-pr-onko-prostate-psa,StructureDefinition/mii-pr-onko-allgemeiner-leistungszustand-ecog,StructureDefinition/mii-pr-onko-prostate-gleason-grade-group,StructureDefinition/mii-pr-onko-anzahl-befallene-lymphknoten,StructureDefinition/mii-pr-onko-melanom-breslow-tiefe,StructureDefinition/mii-pr-onko-tnm-a-symbol,StructureDefinition/mii-pr-onko-anzahl-befallene-sentinel-lymphknoten,StructureDefinition/mii-pr-onko-tnm-m-kategorie,StructureDefinition/mii-pr-onko-mamma-rezeptorstatus-progesteron,StructureDefinition/mii-pr-onko-krk-abstand-aboral,StructureDefinition/mii-pr-onko-krk-abstand-circumferelle-resektionsebene,StructureDefinition/mii-pr-onko-tnm-pn-kategorie,StructureDefinition/mii-pr-onko-krk-abstand-anokutan,StructureDefinition/mii-pr-onko-asa-klassifikation,StructureDefinition/mii-pr-onko-krk-anastomoseninsuffizienz,StructureDefinition/mii-pr-onko-tnm-t-kategorie,StructureDefinition/mii-pr-onko-melanom-ldh,StructureDefinition/mii-pr-onko-tnm-n-kategorie,StructureDefinition/mii-pr-onko-krk-mrt-mesorektale-faszie,StructureDefinition/mii-pr-onko-prostate-clavien-dindo,StructureDefinition/mii-pr-onko-tod,StructureDefinition/mii-pr-onko-mamma-menopause-status,StructureDefinition/mii-pr-onko-studienteilnahme,StructureDefinition/mii-pr-onko-mamma-her2neu-status,StructureDefinition/mii-pr-onko-genetische-variante,StructureDefinition/mii-pr-onko-verlauf,StructureDefinition/mii-pr-onko-tnm-y-symbol,StructureDefinition/mii-pr-onko-fernmetastasen,StructureDefinition/mii-pr-onko-tnm-s-kategorie,StructureDefinition/mii-pr-onko-tnm-klassifikation,StructureDefinition/mii-pr-onko-prostate-ca-befall-stanze,StructureDefinition/mii-pr-onko-weitere-klassifikationen,StructureDefinition/mii-pr-onko-prostate-gleason-patterns,StructureDefinition/mii-pr-onko-tnm-r-symbol,StructureDefinition/mii-pr-onko-anzahl-untersuchte-lymphknoten,StructureDefinition/mii-pr-onko-melanom-sicherheitsabstand,StructureDefinition/mii-pr-onko-tnm-m-symbol,StructureDefinition/mii-pr-onko-allgemeiner-leistungszustand-karnofsky,StructureDefinition/mii-pr-onko-prostate-gleason-score-gesamt,StructureDefinition/mii-pr-onko-tnm-klassifikation-synthetisiert,StructureDefinition/mii-pr-onko-grading,StructureDefinition/mii-pr-onko-histologie-icdo3,StructureDefinition/mii-pr-onko-tumorgroesse,StructureDefinition/mii-pr-onko-residualstatus,StructureDefinition/mii-pr-onko-mamma-rezeptorstatus-estrogen,StructureDefinition/mii-pr-onko-tnm-l-kategorie,StructureDefinition/mii-pr-onko-prostate-anzahl-positive-stanzen,StructureDefinition/mii-pr-onko-prostate-anzahl-stanzen,StructureDefinition/mii-pr-onko-anzahl-untersuchte-sentinel-lymphknoten,StructureDefinition/mii-pr-onko-tnm-v-kategorie","LOINC"
http://hl7.org/fhir/ValueSet/observation-interpretation,4.0.1,active,"2.16.840.1.113883.4.642.3.399",ObservationInterpretationCodes,Observation Interpretation Codes,"A categorical assessment, providing a rough qualitative interpretation of the observation value,    such as “normal”/ “abnormal”,”low” / “high”, “better” / “worse”, “susceptible” / “resistant”, “expected”/ “not expected”.    The value set is intended to be for ANY use where coded representation of an interpretation is needed.             Notes:          This is being communicated in v2.x in OBX-8 (Observation Interpretation), in v3 in ObservationInterpretation (CWE) in R1 (Representative Realm) and in FHIR in    Observation.interpretation. Historically these values come from the laboratory domain, and these codes are extensively    used. The value set binding is extensible, so codes outside the value set that are needed for interpretation concepts    (i.e. particular meanings) that are not included in the value set can be used, and these new codes may also be added to    the value set and published in a future version.","StructureDefinition/mii-pr-onko-melanom-ulzeration,StructureDefinition/mii-pr-onko-prostate-psa,StructureDefinition/mii-pr-onko-allgemeiner-leistungszustand-ecog,StructureDefinition/mii-pr-onko-prostate-gleason-grade-group,StructureDefinition/mii-pr-onko-anzahl-befallene-lymphknoten,StructureDefinition/mii-pr-onko-melanom-breslow-tiefe,StructureDefinition/mii-pr-onko-tnm-a-symbol,StructureDefinition/mii-pr-onko-anzahl-befallene-sentinel-lymphknoten,StructureDefinition/mii-pr-onko-tnm-m-kategorie,StructureDefinition/mii-pr-onko-mamma-rezeptorstatus-progesteron,StructureDefinition/mii-pr-onko-krk-abstand-aboral,StructureDefinition/mii-pr-onko-krk-abstand-circumferelle-resektionsebene,StructureDefinition/mii-pr-onko-tnm-pn-kategorie,StructureDefinition/mii-pr-onko-krk-abstand-anokutan,StructureDefinition/mii-pr-onko-asa-klassifikation,StructureDefinition/mii-pr-onko-krk-anastomoseninsuffizienz,StructureDefinition/mii-pr-onko-tnm-t-kategorie,StructureDefinition/mii-pr-onko-melanom-ldh,StructureDefinition/mii-pr-onko-tnm-n-kategorie,StructureDefinition/mii-pr-onko-krk-mrt-mesorektale-faszie,StructureDefinition/mii-pr-onko-prostate-clavien-dindo,StructureDefinition/mii-pr-onko-tod,StructureDefinition/mii-pr-onko-mamma-menopause-status,StructureDefinition/mii-pr-onko-studienteilnahme,StructureDefinition/mii-pr-onko-mamma-her2neu-status,StructureDefinition/mii-pr-onko-genetische-variante,StructureDefinition/mii-pr-onko-verlauf,StructureDefinition/mii-pr-onko-tnm-y-symbol,StructureDefinition/mii-pr-onko-fernmetastasen,StructureDefinition/mii-pr-onko-tnm-s-kategorie,StructureDefinition/mii-pr-onko-tnm-klassifikation,StructureDefinition/mii-pr-onko-prostate-ca-befall-stanze,StructureDefinition/mii-pr-onko-weitere-klassifikationen,StructureDefinition/mii-pr-onko-prostate-gleason-patterns,StructureDefinition/mii-pr-onko-tnm-r-symbol,StructureDefinition/mii-pr-onko-anzahl-untersuchte-lymphknoten,StructureDefinition/mii-pr-onko-melanom-sicherheitsabstand,StructureDefinition/mii-pr-onko-tnm-m-symbol,StructureDefinition/mii-pr-onko-allgemeiner-leistungszustand-karnofsky,StructureDefinition/mii-pr-onko-prostate-gleason-score-gesamt,StructureDefinition/mii-pr-onko-tnm-klassifikation-synthetisiert,StructureDefinition/mii-pr-onko-grading,StructureDefinition/mii-pr-onko-histologie-icdo3,StructureDefinition/mii-pr-onko-tumorgroesse,StructureDefinition/mii-pr-onko-residualstatus,StructureDefinition/mii-pr-onko-mamma-rezeptorstatus-estrogen,StructureDefinition/mii-pr-onko-tnm-l-kategorie,StructureDefinition/mii-pr-onko-prostate-anzahl-positive-stanzen,StructureDefinition/mii-pr-onko-prostate-anzahl-stanzen,StructureDefinition/mii-pr-onko-anzahl-untersuchte-sentinel-lymphknoten,StructureDefinition/mii-pr-onko-tnm-v-kategorie","THO (V3)"
http://hl7.org/fhir/ValueSet/observation-methods,4.0.1,draft,"2.16.840.1.113883.4.642.3.395",ObservationMethods,Observation Methods,"Observation Method codes from [SNOMED CT](http://snomed.info/sct) where concept is-a 272394005 (Technique (qualifier value)) or is-a 129264002 (Action (qualifier value)) or is-a 386053000 (Evaluation procedure(procedure))","StructureDefinition/mii-pr-onko-melanom-ulzeration,StructureDefinition/mii-pr-onko-prostate-psa,StructureDefinition/mii-pr-onko-allgemeiner-leistungszustand-ecog,StructureDefinition/mii-pr-onko-verlauf,StructureDefinition/mii-pr-onko-tnm-y-symbol,StructureDefinition/mii-pr-onko-prostate-gleason-grade-group,StructureDefinition/mii-pr-onko-anzahl-befallene-lymphknoten,StructureDefinition/mii-pr-onko-melanom-breslow-tiefe,StructureDefinition/mii-pr-onko-tnm-a-symbol,StructureDefinition/mii-pr-onko-anzahl-befallene-sentinel-lymphknoten,StructureDefinition/mii-pr-onko-fernmetastasen,StructureDefinition/mii-pr-onko-prostate-ca-befall-stanze,StructureDefinition/mii-pr-onko-prostate-gleason-patterns,StructureDefinition/mii-pr-onko-tnm-m-kategorie,StructureDefinition/mii-pr-onko-mamma-rezeptorstatus-progesteron,StructureDefinition/mii-pr-onko-tnm-r-symbol,StructureDefinition/mii-pr-onko-krk-abstand-aboral,StructureDefinition/mii-pr-onko-anzahl-untersuchte-lymphknoten,StructureDefinition/mii-pr-onko-krk-abstand-circumferelle-resektionsebene,StructureDefinition/mii-pr-onko-melanom-sicherheitsabstand,StructureDefinition/mii-pr-onko-krk-abstand-anokutan,StructureDefinition/mii-pr-onko-tnm-m-symbol,StructureDefinition/mii-pr-onko-allgemeiner-leistungszustand-karnofsky,StructureDefinition/mii-pr-onko-asa-klassifikation,StructureDefinition/mii-pr-onko-krk-anastomoseninsuffizienz,StructureDefinition/mii-pr-onko-prostate-gleason-score-gesamt,StructureDefinition/mii-pr-onko-melanom-ldh,StructureDefinition/mii-pr-onko-tnm-n-kategorie,StructureDefinition/mii-pr-onko-krk-mrt-mesorektale-faszie,StructureDefinition/mii-pr-onko-prostate-clavien-dindo,StructureDefinition/mii-pr-onko-mamma-menopause-status,StructureDefinition/mii-pr-onko-tod,StructureDefinition/mii-pr-onko-grading,StructureDefinition/mii-pr-onko-histologie-icdo3,StructureDefinition/mii-pr-onko-tumorgroesse,StructureDefinition/mii-pr-onko-residualstatus,StructureDefinition/mii-pr-onko-mamma-rezeptorstatus-estrogen,StructureDefinition/mii-pr-onko-studienteilnahme,StructureDefinition/mii-pr-onko-prostate-anzahl-positive-stanzen,StructureDefinition/mii-pr-onko-prostate-anzahl-stanzen,StructureDefinition/mii-pr-onko-mamma-her2neu-status,StructureDefinition/mii-pr-onko-anzahl-untersuchte-sentinel-lymphknoten","SCT"
