MIIIGModulOnkologie/TechnischeImplementierung/oBDS-SNOMED-CT-Mapping/Strahlentherapie-Zielgebiet.page.md	input/intro-notes/ConceptMap-mii-cm-onko-strahlentherapie-zielgebiet-sct-intro.md	content about one artefact - its intro note (human-reviewed: dominante Artefakt-ID im Seitentext)	1	compact match on mii-vs-onko-strahlentherapie-zielgebiet (36 candidate artefacts)
MIIIGModulOnkologie/TechnischeImplementierung/oBDS-SNOMED-CT-Mapping/Nebenwirkung.page.md	input/intro-notes/ConceptMap-mii-cm-onko-nebenwirkung-sct-intro.md	content about one artefact - its intro note (human-reviewed: dominante Artefakt-ID im Seitentext)	1	compact match on mii-pr-onko-nebenwirkung-adverse-event (8 candidate artefacts)
MIIIGModulOnkologie/TechnischeImplementierung/oBDS-SNOMED-CT-Mapping/Verlauf-Fernmetastasen.page.md	input/intro-notes/ConceptMap-mii-cm-onko-verlauf-fernmetastasen-sct-intro.md	content about one artefact - its intro note (human-reviewed: dominante Artefakt-ID im Seitentext)	1	compact match on mii-vs-onko-verlauf-fernmetastasen (17 candidate artefacts)
MIIIGModulOnkologie/TechnischeImplementierung/oBDS-SNOMED-CT-Mapping/Verlauf-Gesamtbeurteilung.page.md	input/intro-notes/ConceptMap-mii-cm-onko-verlauf-gesamtbeurteilung-sct-intro.md	content about one artefact - its intro note (human-reviewed: dominante Artefakt-ID im Seitentext)	1	compact match on mii-vs-onko-verlauf-gesamtbeurteilung (14 candidate artefacts)
MIIIGModulOnkologie/TechnischeImplementierung/oBDS-SNOMED-CT-Mapping/Verlauf-Lymphknoten.page.md	input/intro-notes/ConceptMap-mii-cm-onko-verlauf-lymphknoten-sct-intro.md	content about one artefact - its intro note (human-reviewed: dominante Artefakt-ID im Seitentext)	1	compact match on mii-vs-onko-verlauf-lymphknoten (17 candidate artefacts)
MIIIGModulOnkologie/TechnischeImplementierung/oBDS-SNOMED-CT-Mapping/Verlauf-Primaertumor.page.md	input/intro-notes/ConceptMap-mii-cm-onko-verlauf-primaertumor-sct-intro.md	content about one artefact - its intro note (human-reviewed: dominante Artefakt-ID im Seitentext)	1	compact match on mii-vs-onko-verlauf-primaertumor (18 candidate artefacts)
MIIIGModulOnkologie/TechnischeImplementierung/oBDS-SNOMED-CT-Mapping/Therapieabweichung.page.md	input/intro-notes/ConceptMap-mii-cm-onko-therapieabweichung-sct-intro.md	content about one artefact - its intro note (human-reviewed: dominante Artefakt-ID im Seitentext)	1	compact match on mii-vs-onko-therapieabweichung (3 candidate artefacts)
MIIIGModulOnkologie/TechnischeImplementierung/oBDS-SNOMED-CT-Mapping/Therapieplanung.page.md	input/intro-notes/ConceptMap-mii-cm-onko-therapieplanung-sct-intro.md	content about one artefact - its intro note (human-reviewed: dominante Artefakt-ID im Seitentext)	1	compact match on mii-vs-onko-therapieplanung-typ (3 candidate artefacts)
MIIIGModulOnkologie/TechnischeImplementierung/oBDS-SNOMED-CT-Mapping/Tod.page.md	input/intro-notes/ConceptMap-mii-cm-onko-tod-sct-intro.md	content about one artefact - its intro note (human-reviewed: dominante Artefakt-ID im Seitentext)	1	tokens match on mii-pr-onko-tod (4 candidate artefacts)
MIIIGModulOnkologie/TechnischeImplementierung/oBDS-SNOMED-CT-Mapping/Genetische-Variante-Auspraegung.page.md	input/intro-notes/ConceptMap-mii-cm-onko-genetische-variante-auspraegung-sct-intro.md	content about one artefact - its intro note (human-reviewed: dominante Artefakt-ID im Seitentext)	1	compact match on mii-vs-onko-genetische-variante-auspraegung (4 candidate artefacts)
MIIIGModulOnkologie/TechnischeImplementierung/oBDS-SNOMED-CT-Mapping/Studienteilnahme.page.md	input/intro-notes/ConceptMap-mii-cm-onko-studienteilnahme-sct-intro.md	content about one artefact - its intro note (human-reviewed: dominante Artefakt-ID im Seitentext)	1	compact match on mii-pr-onko-studienteilnahme (4 candidate artefacts)
